Fecha,Totales,Recuperados,Muertes,Hospitalizados
2020-03-19,177.0,3.0,1.0,0.0
2020-03-20,208.03294985584228,102.60020196930112,1.0,5.428965816152508
2020-03-21,243.59921429364363,159.91390678395237,1.3257379489691505,7.895215760424276
2020-03-22,291.81247034920864,203.2427233906764,1.7994508945946075,9.300368920946827
2020-03-23,351.4162597464069,248.3834187186632,2.357473029851418,10.634032823183327
2020-03-24,421.609630045528,300.8391242350469,2.9955149992424164,12.204831578395817
2020-03-25,503.10172736442644,362.3262482904229,3.727804893946166,14.07759084914443
2020-03-26,597.4949712189333,433.9395412529724,4.57246034489483,16.275396856187886
2020-03-27,706.8579330674083,517.0436476228313,5.548984156266105,18.833249936097715
2020-03-28,833.6045388190136,613.379130609739,6.678979152431968,21.802400152812478
2020-03-29,980.5156837159172,725.0352536639717,7.987123161600716,25.246894844441524
2020-03-30,1150.8037589178157,854.4521026211602,9.501936852267207,29.24214376007924
2020-03-31,1348.188561845521,1004.4589363637489,11.25646547787196,33.875632775418985
2020-04-01,1576.9810774217951,1178.3333994779637,13.289003444397103,39.24868827041142
2020-04-02,1842.1782377236514,1379.8735490161607,15.643924740621788,45.47872619823919
2020-04-03,2149.572024341453,1613.48132662821,18.372648312516134,52.70185251320706
2020-04-04,2505.875816349123,1884.2588845305847,21.53475946330856,61.075849158611604
2020-04-05,2918.8708528488964,2198.1200043200133,25.199310412825263,70.78362094243006
2020-04-06,3397.575994379592,2561.919158001916,29.446327669371065,82.0371864189946
2020-04-07,3952.4444578875955,2983.6010671887566,34.36855885451073,95.08230253530041
2020-04-08,4595.591790184271,3472.374022531768,40.073497006628756,110.20382406129399
2020-04-09,5341.060024182835,4038.910728627475,46.6857264503064,127.73191401084648
2020-04-10,6205.123743108467,4695.581032903442,54.34964129095719,148.04923951767952
2020-04-11,7206.644678254803,5456.7215848116875,63.23259566201795,171.59930883024478
2020-04-12,8367.482505228223,6338.948266234902,73.52855419183263,198.89612953953625
2020-04-13,9712.970703273353,7361.518151484092,85.4623219642048,230.5353963402058
2020-04-14,11272.467726029168,8546.748814382117,99.29444574461718,267.2074491172155
2020-04-15,13079.995326870672,9920.5040219293,115.3268926916501,309.7122795838826
2020-04-16,15174.977718270178,11512.75626298276,133.90962946668304,358.97690778459247
2020-04-17,17603.09735658561,13358.238183430556,155.44824393375868,416.07549931315947
2020-04-18,20417.285569600448,15497.19686712968,180.41277389254813,482.252650973589
2020-04-19,23678.86902640972,17976.26704873716,209.34793295096352,558.9503378061479
2020-04-20,27458.896234518386,20849.481808715183,242.8849532193324,647.8390889933378
2020-04-21,31839.67188791564,24179.44212446361,281.75529855893257,750.854045311044
2020-04-22,36916.53103660482,28038.669880861813,326.8065412775952,870.2366477351233
2020-04-23,42799.88975934239,32511.17262825573,379.02074014170273,1008.5828168368805
2020-04-24,49617.61435494223,37694.252568816395,439.5357091519155,1168.8986069907291
2020-04-25,57517.757079716626,43700.597007727156,509.6696255713592,1354.6644594041531
2020-04-26,66671.71320058573,50660.69287822521,590.9494931356085,1569.9093346390769
2020-04-27,77277.86164570744,58725.613990548656,685.1440532139532,1819.2961794077246
2020-04-28,89565.75983963093,68070.23640854473,794.3018239784165,2108.220374290518
2020-04-29,103800.9724017061,78896.94485501698,920.7950464358476,2442.923018174216
2020-04-30,120290.62321527585,91439.90129698627,1067.3704275263005,2830.6211300501955
2020-05-01,139389.77082858072,105969.95584052072,1237.2076953293126,3279.6570861145756
2020-05-02,161508.7180246501,122800.28969768656,1433.987120496187,3799.6698543326916
2020-05-03,187121.3773712731,142292.89013044472,1661.9673117561483,4401.790831025827
2020-05-04,216774.82513910285,164865.96768333018,1926.0747616176982,5098.867311494875
2020-05-05,251100.18543521967,191002.436306969,2232.00680030739,5905.716820227171
2020-05-06,290824.99372110865,221259.5865813778,2586.349809521021,6839.41565906929
2020-05-07,336787.192659306,256280.09035900846,2996.7147490651787,7919.625066953929
2020-05-08,389950.91155687947,296804.48062810453,3471.8922530824143,9168.958272331613
2020-05-09,451424.17101977934,343685.25169824995,4022.029749422312,10613.391392840205
2020-05-10,522478.633513169,397902.71985974826,4658.833232992722,12282.72050894436
2020-05-11,604571.4841496345,460582.77074764983,5395.796463529384,14211.066197576214
2020-05-12,699369.4689793318,533016.5932524676,6248.460435383959,16437.425217603348
2020-05-13,808775.0339996839,616682.456560636,7234.70594844016,19006.266718345792
2020-05-14,934954.3896022334,713269.5213727856,8375.081951540908,21968.167088717673
2020-05-15,1080367.1638766138,824703.5820950085,9693.171976863969,25380.473139794536
2020-05-16,1247797.095279435,953174.5064401458,11216.000365251639,29307.977456936023
2020-05-17,1440382.9422382992,1101164.964377863,12974.479012667798,33823.582204553284
2020-05-18,1661648.447744572,1271479.8116689085,15003.893944940995,39008.918183133814
2020-05-19,1915529.7884139311,1467275.2072954192,17344.429035929024,44954.874375743886
2020-05-20,2206398.4645999707,1692086.194695449,20041.721498473657,51761.97959960312
2020-05-21,2539077.0670232167,1949851.064808574,23147.440274449847,59540.56250051909
2020-05-22,2918844.8184398515,2244930.3541348604,26719.87402448099,68410.59972973686
2020-05-23,3351429.290146225,2582117.835713724,30824.510008265206,78501.14606935329
2020-05-24,3842980.312733056,2966640.3750933576,35534.5787724264,89949.22666215675
2020-05-25,4400021.9465800775,3404143.1089537386,40931.53237215579,102898.0634338839
2020-05-26,5029378.582790643,3900656.1479224507,47105.416178188825,117494.5093332004
2020-05-27,5738071.954931895,4462539.018221505,54155.08673818088,133885.58004044497
2020-05-28,6533187.190605354,5096399.466980946,62188.22154060756,152214.00852509242
2020-05-29,7421708.10678714,5808984.191861479,71321.0620521131,172612.80788150686
2020-05-30,8410324.746475035,6607040.618734652,81677.83052500352,195198.91483907096
2020-05-31,9505219.512984015,7497151.078177474,93389.76541534778,220066.09895999008
