Fecha,Totales,Recuperados,Muertes,Hospitalizados
2020-05-18,7042004.052833091,5326126.896841072,59103.308462253335,170965.43623987085
2020-05-19,8141098.773440392,6191458.024236396,69361.23463664559,197418.12212914246
2020-05-20,9373260.706397291,7171771.480945233,81206.32196439413,226933.170844319
2020-05-21,10744391.757465918,8274979.93878368,94822.31221505327,259570.84267626287
2020-05-22,12258362.097364457,9507701.441198887,110396.56277562905,295313.5296349464
2020-05-23,13916713.027172446,10874873.266137505,128115.37455372584,334054.14268249326
2020-05-24,15718483.505490877,12379425.731826669,148158.62311467543,375589.17332878604
2020-05-25,17660175.339989375,14022050.611032195,170693.97351440258,419617.75277312554
2020-05-26,19735847.081201524,15801086.652430372,195871.0386807901,465747.2082668137
2020-05-27,21937301.190772098,17712525.55342236,223815.87117679892,513504.51177530014
2020-05-28,24254310.65491773,19750119.495434254,254626.1418833169,562351.8774290879
2020-05-29,26674826.652682852,21905551.93591416,288367.2545290622,611703.9171344034
2020-05-30,29185121.52420388,24168622.98595661,325069.4895571264,660943.5126126156
2020-05-31,31769849.29909212,26527403.79886542,364726.10031388333,709434.0752217957
2020-06-01,34412042.38952598,28968331.670054294,407292.14482719114,756527.0886792521
2020-06-02,37093097.25016848,31476245.24934122,452683.77014794626,801565.4735685538
2020-06-03,39792823.09347057,34034389.89490104,500777.6985620595,843884.9166921293
2020-06-04,42489628.55192815,36624447.59893837,551410.7935635872,882816.3787025654
2020-06-05,45160899.78646782,39226656.10194771,604379.7762857414,917693.159359595
2020-06-06,47783584.95851399,41820073.62143894,659441.3658473168,947865.0438422683
2020-06-07,50334954.49426237,44383020.2598041,716313.268477853,972720.3654257061
2020-06-08,52793466.359205015,46893690.9935439,774676.4904033954,991714.7474966152
2020-06-09,55139640.69573934,49330897.697116695,834179.3752531923,1004403.3965096008
2020-06-10,57356843.59744328,51674868.47241325,894443.5790437683,1010472.6058733208
2020-06-11,59431894.491066575,53908018.2724857,955071.9353961674,1009765.8780997274
2020-06-12,61355439.98419801,56015607.490889266,1015657.8880821512,1002300.7752329782
2020-06-13,63122071.48938369,57986222.46408341,1075795.93459613,988274.0205682439
2020-06-14,64730197.211378284,59812038.40230877,1135092.3758302245,968054.1229420037
2020-06-15,66181705.821981385,61488854.8746861,1193175.623206745,942162.4971553804
2020-06-16,67481476.38154086,63015921.074674994,1249705.3730360675,911245.413310651
2020-06-17,68636796.09371898,64395588.77513874,1304380.0978347063,876039.9525842078
2020-06-18,69656745.40586051,65632843.18559459,1356942.494989759,837337.43259089
2020-06-19,70551601.10693036,66734765.692401566,1407182.740945212,795947.551287702
2020-06-20,71332295.28889875,67709978.9515298,1454939.5940224747,752665.9133357217
2020-06-21,72009954.09667252,68568116.1432734,1500099.5488226183,708246.808023778
2020-06-22,72595527.29780082,69319344.81735316,1542594.3573040445,663382.2610480485
2020-06-23,73099509.24733594,69973963.87874511,1582397.2929669276,618687.6111320257
2020-06-24,73531744.38557641,70542081.56930073,1619518.5496348492,574693.2490884517
2020-06-25,73901305.92505279,71033373.78933689,1654000.144580156,531841.7369255848
2020-06-26,74216434.39354359,71456916.14233653,1685910.648795691,490489.29447494214
2020-06-27,74484522.56277427,71821079.55749968,1715340.0064641878,450910.57137175236
2020-06-28,74712134.36319564,72133477.83994849,1742394.640746493,413305.6713060376
2020-06-29,74905047.11421797,72400955.4883013,1767192.9810248555,377808.52008212754
2020-06-30,75068308.37259808,72629605.08163498,1789861.492229783,344495.83154775226
2020-07-01,75206300.6418,72824805.02946146,1810531.242122648,313396.09713687625
2020-07-02,75322808.92979191,72991270.1650581,1829335.0079508605,284498.1862866983
2020-07-03,75421087.6160025,73133109.31877181,1846404.8991280624,257759.28527718078
2020-07-04,75503924.27239472,73253885.50045213,1861870.4562446931,233112.01640670307
2020-07-05,75573698.99623303,73356675.58541535,1875857.1772290957,210470.66753678734
2020-07-06,75632438.48838569,73444127.4204056,1888485.4172813029,189736.52622650834
2020-07-07,75681864.59257764,73518513.05818723,1899869.6088548931,170802.35655657903
2020-07-08,75723437.33891563,73581777.42023589,1910117.750248288,153556.08433170296
2020-07-09,75758392.74596243,73635582.11085619,1919331.11530819,137883.77149451085
2020-07-10,75787775.76047935,73681344.39722922,1927604.1415978614,123671.96666176971
2020-07-11,75812468.77745515,73720271.55936915,1935024.4595975673,110809.51849119783
2020-07-12,75833216.20436491,73753390.9280178,1941673.0307070387,99188.93429808696
2020-07-13,75850645.52715527,73781575.98839813,1947624.366764924,88707.35961946654
2020-07-14,75865285.31174631,73805568.95007896,1952946.8083420924,79267.24646915078
2020-07-15,75877580.5413436,73826000.18053307,1957702.8431302416,70776.7696735785
2020-07-16,75887905.65172102,73843404.88153896,1961949.4493106557,63150.042477853625
2020-07-17,75896575.58730328,73858237.35999376,1965738.4518593275,56307.174905861415
2020-07-18,75903855.16254054,73870883.21258235,1969116.882353679,50174.21133871166
2020-07-19,75909966.97703962,73881669.71017635,1972127.3350340014,44682.97752792743
2020-07-20,75915098.09990633,73890874.6348292,1974808.3136856772,39770.86179948075
2020-07-21,75919405.7090572,73898733.79100554,1977194.565393646,35380.5505031873
2020-07-22,75923021.84491253,73905447.38391697,1979317.3984238373,31459.733764150864
2020-07-23,75926057.41475233,73911185.43183996,1981204.9824496862,27960.794230487973
2020-07-24,75928605.56388204,73916092.35613196,1982882.6301035157,24840.488711143393
2020-07-25,75930744.51234078,73920290.87225421,1984373.0594261845,22059.630286505253
2020-07-26,75932539.9409025,73923885.28728105,1985696.6372433743,19582.77658395958
2020-07-27,75934046.9972896,73926964.29390201,1986871.6038384123,17377.928377477845
2020-07-28,75935311.98256351,73929603.33756822,1987914.2795410603,15416.241438428451
