Fecha,Totales,Recuperados,Muertes,Hospitalizados
2020-03-19,177.0,3.0,1.0,0.0
2020-03-20,217.9634938097119,102.60020196930112,1.0,5.428965816152508
2020-03-21,264.91096286760956,165.63115639938837,1.3257379489691505,8.20684919199282
2020-03-22,318.98488506578127,217.77675579806262,1.818148900488719,10.05482587648467
2020-03-23,378.4147487033036,269.7923023476672,2.4214384530778,11.671810179770226
2020-03-24,442.0269606879693,324.8919678304969,3.1217470638640132,13.260986191651789
2020-03-25,509.43836190227813,383.666569799661,3.9174062353631203,14.857927238835408
2020-03-26,580.6835457319252,446.1287277840827,4.808881869693245,16.46238035842775
2020-03-27,655.954104600406,512.3035749170382,5.796624691198909,18.074805323153953
2020-03-28,735.4878778535958,582.3115813641334,6.881113010588148,19.700802789776745
2020-03-29,819.5365677949253,656.337614543355,8.06316117797475,21.348804969705096
2020-03-30,908.361417482063,734.6001859044984,9.344089476157059,23.028056270176187
2020-03-31,1002.2354784677348,817.3368623302813,10.725772852367628,24.74771969824227
2020-04-01,1101.4460840943282,904.7998167117241,12.210636034262162,26.516644195973026
2020-04-02,1206.296548538132,997.2554873650521,13.801634686020547,28.34338412866114
2020-04-03,1317.1073775919494,1094.9854124697947,15.502237733740216,30.236280459368626
2020-04-04,1434.2173101352007,1198.2872493270422,17.31641456130233,32.20354216234776
2020-04-05,1557.9843517112788,1307.4757716275767,19.248627091043197,34.25331657366601
2020-04-06,1688.7868582314886,1422.8838557612448,21.303826085463157,36.393750620712744
2020-04-07,1827.0246852397547,1544.8634936279138,23.487451122705924,38.63304607758775
2020-04-08,1973.1204061127119,1673.786855415185,25.805433887361186,40.9795108492344
2020-04-09,2127.5206011098926,1810.0474134108463,28.26420453831525,43.44160736876936
2020-04-10,2290.697220082059,1954.0611322240413,30.870700980441413,46.02799875070007
2020-04-11,2463.149022527402,2106.2677290788397,33.632380905483416,48.74759317162928
2020-04-12,2645.403099236136,2267.1320076922516,36.55723649578117,51.609586884639235
2020-04-13,2838.016480117818,2437.1452695190596,39.65381170885952,54.623506239069066
2020-04-14,3041.5778330828093,2616.826806468075,42.93122208320367,57.79924904992535
2020-04-15,3256.709259124495,2806.7254794920054,46.3991770261992,61.14712563567796
2020-04-16,3484.0681890294045,3007.42138773917,50.068004564339866,64.67789982016492
2020-04-17,3724.3493874446467,3219.5276332390395,53.94867855354977,68.4028301739643
2020-04-18,3978.2870703503613,3443.692186388356,58.05284836398762,72.33371175329792
2020-04-19,4246.657142322417,3680.599857812282,62.3928710691855,76.4829185800347
2020-04-20,4530.2795603269105,3930.974382498566,66.98184618398759,80.86344709448555
2020-04-21,4830.020831160825,4195.580622442789,71.83365300965673,85.48896080314789
2020-04-22,5146.796650052977,4475.226894398668,76.96299065784561,90.37383633603774
2020-04-23,5481.574688351187,4770.767429704718,82.38542083800785,95.53321112281255
2020-04-24,5835.37753866522,5083.104973551195,88.11741350537662,100.98303289293833
2020-04-25,6209.285826295787,5413.193531468026,94.17639547895287,106.74011120300382
2020-04-26,6604.441496269005,5762.041271250518,100.58080215113316,112.82217119344939
2020-04-27,7022.051285809141,6130.713588999716,107.35013242274013,119.24790977754436
2020-04-28,7463.390392625147,6520.336348437759,114.50500700939278,126.03705446722792
2020-04-29,7929.806349954858,6932.099303168225,122.06723027742643,133.21042504341446
2020-04-30,8422.723119912622,7367.259712086283,130.0598557800313,140.78999828236496
2020-05-01,8943.645417317694,7827.146158707699,138.50725567697322,148.79897595484002
2020-05-02,9494.163276845446,8313.162585778762,147.43519423426358,157.26185632081956
2020-05-03,10075.95687704344,8826.79255715282,156.87090561351278,166.2045093495725
2020-05-04,10690.801635490374,9369.603759575508,166.8431761744871,175.6542559027951
2020-05-05,11340.573590150532,9943.252757710748,177.38243152865482,185.63995112734926
2020-05-06,12027.255082787326,10549.490016465727,188.5208285962958,196.19207231383467
2020-05-07,12752.940761157808,11190.16520543429,200.29235293512585,207.34281148768272
2020-05-08,13519.843917604952,11867.2328010812,212.73292162438682,219.12617301091416
2020-05-09,14330.30318260931,12582.758003130411,225.8804920050417,231.57807648482543
2020-05-10,15186.789592851088,13338.922982505253,239.77517659413124,244.73646525693098
2020-05-11,16091.914054370121,14138.033479096684,254.45936450954707,258.6414208493285
2020-05-12,17048.435222503584,14982.525768608706,269.9778497605068,273.3352836402614
2020-05-13,18059.267821420188,15874.974018753066,286.3779667789224,288.8627801462142
2020-05-14,19127.491427264868,16818.098056135783,303.70973358769527,305.2711572681456
2020-05-15,20256.359740183965,17814.77156629974,322.02600302378397,322.6103238825422
2020-05-16,21449.31037180603,18868.030750565318,341.3826224567366,340.93300017605054
2020-05-17,22709.97517612792,19981.083464539584,361.83860246729967,360.29487514109564
2020-05-18,24042.191153184333,21157.318864453606,383.4562949757654,380.7547726695893
2020-05-19,25450.011956377184,22400.31758883242,406.30158133594074,402.37482670216576
2020-05-20,26937.720035899165,23713.862504409433,430.4440709380707,425.22066591168885
2020-05-21,28509.83945231266,25101.9500466646,455.95731089277183,449.3616084217342
2020-05-22,30171.149396040186,26568.80218689661,482.91900739807596,474.8708670835596
2020-05-23,31926.698450284326,28118.87905933617,511.41125942308963,501.8257658586537
2020-05-24,33781.819636726425,29756.892283468234,541.5208053746087,530.3079678782321
2020-05-25,35742.14628525553,31487.819018459453,573.3392834473029,560.4037157759855
2020-05-26,37813.6287709511,33316.91678838181,606.9635063938621,592.2040849160146
2020-05-27,40002.55216358248,35249.73911878772,642.4957514888225,625.8052501640915
2020-05-28,42315.554836998286,37292.1520271203,680.0440664986681,661.3087668770338
2020-05-29,44759.64808795612,39450.351411441305,719.7225925112904,698.8218668121109
2020-05-30,47342.23681618638,41730.881384021435,761.6519045200168,738.4577696858065
2020-05-31,50071.14131978508,44140.65359846762,805.9593707011651,780.3360111389626
2020-06-01,52954.62026239752,46686.96762124912,852.779531369503,824.5827878928543
2020-06-02,56001.39487107219,49377.53240073638,902.2544986430742,871.3313209084049
2020-06-03,59220.67442612706,52220.48888917046,954.5343778975785,920.7222373879811
2020-06-04,62622.18310688199,55224.43387533635,1009.7777121408575,972.9039724858137
2020-06-05,66216.18825964966,58398.44508811359,1068.1519504900064,1028.0331916190764
2020-06-06,70013.53015693957,61752.10763351652,1129.8339419871509,1086.2752342964188
2020-06-07,74025.65331940798,65295.54183030111,1195.0104560449358,1147.8045804040692
2020-06-08,78264.63947465426,69039.43251170169,1263.87873086918,1212.8053399112546
2020-06-09,82743.24222951934,72995.05986335177,1336.647051263855,1281.471766975861
2020-06-10,87474.9235350565,77174.33186992638,1413.535357282407,1354.0087994478274
2020-06-11,92473.89202579878,81589.81844550227,1494.7758852492768,1430.632624780937
2020-06-12,97755.14331732286,86254.78732504908,1580.613842736133,1511.5712733728722
2020-06-13,103334.50234836516,91183.24179681459,1671.3081191385054,1597.0652403580386
2020-06-14,109228.66785586425,96389.96035762873,1767.132033559988,1687.3681368767166
2020-06-15,115455.25907323639,101890.53837529333,1868.3741217725906,1782.7473718368678
2020-06-16,122032.86474390618,107701.43184421437,1975.3389640828027,1883.4848651703132
2020-06-17,128981.09454355923,113840.00332223953,2088.3480559930213,1989.8777935619514
2020-06-18,136320.63300571116,120324.57013823694,2207.740723606739,2102.239369597988
2020-06-19,144073.29604593315,127174.45496125288,2333.875085782618,2220.899655235355
