Fecha,Totales,Recuperados,Muertes,Hospitalizados
2020-05-18,72087071.05843908,61469450.29443159,821495.8024663035,1691659.1693305345
2020-05-19,76523088.2584632,66233499.64623814,922995.3526261355,1746372.1026332825
2020-05-20,80553958.65810122,70721931.2298355,1027777.6787841322,1779432.6810698875
2020-05-21,84145884.85173112,74869492.0756913,1134543.6396483257,1789907.5537737666
2020-05-22,87288399.67054504,78630270.09257278,1241938.0928747517,1778030.6804529093
2020-05-23,89991607.95174617,81979418.73260552,1348619.9337019264,1745155.905676151
2020-05-24,92281666.64166415,84912284.97740561,1453329.2880424953,1693573.740647048
2020-05-25,94195595.51310457,87441493.32322864,1554943.7124813185,1626238.9304179691
2020-05-26,95776330.57472482,89592829.68118674,1652518.0483063962,1546465.615729223
2020-05-27,97068602.26339564,91400782.0212303,1745305.9852501494,1457640.719412407
2020-05-28,98115883.30512589,92904411.32263288,1832764.4284148943,1362990.0635173593
2020-05-29,98958394.71675228,94143961.09991749,1914543.832225936,1265413.081983438
2020-05-30,99632009.09097,95158362.05113271,1990468.6171449423,1167386.3507131562
2020-05-31,100167832.90743388,95983603.15380199,2060511.7981877313,1070926.0340454173
2020-06-01,100592253.02154242,96651834.13547006,2124767.360230456,977594.7467262966
2020-06-02,100927266.94822432,97191023.78951806,2183423.0450340332,888537.8822531333
2020-06-03,101190960.88023795,97625002.0179833,2236735.3179692216,804536.4556539211
2020-06-04,101398041.42335393,97973739.93008976,2285007.5053084577,726066.5195998045
2020-06-05,101560361.45368874,98253756.63971506,2328571.496484446,653358.2876280656
2020-06-06,101687406.10370053,98478574.53339492,2367772.99374213,586450.7359219101
2020-06-07,101786722.53481111,98659172.44689268,2402960.0378974443,525239.475460972
2020-06-08,101864288.49402583,98804407.18900627,2434474.4064251026,469517.09859771404
2020-06-09,101924821.38047451,98921388.63485578,2462645.4323409656,419006.10636936466
2020-06-10,101972033.12073077,99015803.31737283,2487785.798723127,373385.0390510496
2020-06-11,102008837.68969314,99092187.35004899,2510188.9010661896,332308.67886310164
2020-06-12,102037518.42035855,99154152.7554125,2530127.421797976,295423.2651483845
2020-06-13,102059861.86590195,99204572.7584652,2547852.8177068797,262377.6293361453
2020-06-14,102077264.26226719,99245732.00013246,2563595.475467048,232831.06865250945
2020-06-15,102090815.80363098,99279447.3963605,2577565.3395861983,206458.66580617108
2020-06-16,102101367.10959367,99307164.81949626,2589952.8595345686,182954.64626450674
2020-06-17,102109581.49585101,99330036.1012166,2600930.138310439,162034.25613256663
2020-06-18,102115975.98728126,99348980.16303135,2610652.1936783935,143434.547338037
2020-06-19,102120953.4406545,99364731.43207924,2619258.2665186757,126914.37463418527
2020-06-20,102124827.66892461,99377878.1249117,2626873.1289967266,112253.84069446284
2020-06-21,102127843.07024957,99388892.48918857,2633608.3594383947,99253.37008550535
2020-06-22,102130189.95049515,99398154.680855,2639563.5616435246,87732.54852440256
2020-06-23,102132016.47599721,99405971.61514686,2644827.514554989,77528.82880876592
2020-06-24,102133437.99274643,99412591.85419253,2649479.244283515,68496.17750266628
2020-06-25,102134544.28926483,99418217.37219784,2653589.014933675,60503.71539665681
2020-06-26,102135405.25508355,99423012.86196952,2657219.2378574745,53434.38867592195
2020-06-27,102136075.288132,99427113.10566077,2660425.3011780297,47183.69557706717
2020-06-28,102136596.72698203,99430628.82110615,2663256.3229126534,41658.48423305439
2020-06-29,102137002.52329001,99433651.30710042,2665755.8319666376,36775.83070631237
2020-06-30,102137318.32238878,99436256.14167318,2667962.3818090158,32462.001342078467
2020-07-01,102137564.0829519,99438506.13293162,2669910.10188954,28651.50010380148
2020-07-02,102137755.33775145,99440453.67926557,2671629.191895768,25286.199140519853
2020-07-03,102137904.17498548,99442142.66214515,2673146.363844199,22314.54921870124
2020-07-04,102138020.00207321,99443609.96841918,2674485.2367973216,19690.865624281556
2020-07-05,102138110.1401188,99444886.7183826,2675666.6887347787,17374.684548039448
2020-07-06,102138180.28657135,99445999.25969748,2676709.169807661,15330.184689464952
2020-07-07,102138234.87529716,99446969.97455592,2677628.980889029,13525.668760213319
2020-07-08,102138277.35680714,99447817.93751185,2678440.521014642,11933.099669685253
2020-07-09,102138310.41634147,99448559.45358737,2679156.506994822,10527.68638106727
2020-07-10,102138336.14359125,99449208.50011165,2679788.168177687,9287.514698343426
2020-07-11,102138356.16478062,99449777.09091567,2680345.419059588,8193.218555502886
2020-07-12,102138371.74545632,99450275.57769972,2680837.012172918,7227.687708255426
2020-07-13,102138383.87048098,99450712.90038879,2681270.6734354137,6375.808061687994
2020-07-14,102138393.30628513,99451096.79592124,2681653.221919114,5624.231194487475
2020-07-15,102138400.64931263,99451433.97304134,2681990.675790784,4961.169954926748
2020-07-16,102138406.36372213,99451730.25918391,2682288.345988079,4376.217301495716
2020-07-17,102138410.81072634,99451990.72435793,2682550.9190261685,3860.1858393661946
2020-07-18,102138414.27142434,99452219.78600077,2682782.53017653,3404.965761605755
2020-07-19,102138416.96456999,99452421.29802741,2682986.8281222275,3003.3991409118807
2020-07-20,102138419.06039958,99452598.62669973,2683167.032070682,2649.1687339717296
2020-07-21,102138420.69139251,99452754.71546443,2683325.982194721,2336.6996571392597
2020-07-22,102138421.96064556,99452892.14052236,2683466.184174149,2061.072470009367
2020-07-23,102138422.94838932,99453013.15858126,2683589.8485223483,1817.946363866567
2020-07-24,102138423.71706016,99453119.7479942,2683698.925304181,1603.4912961815326
2020-07-25,102138424.31524654,99453213.64428061,2683795.1347819525,1414.3280416297346
2020-07-26,102138424.78076036,99453296.37086323,2683879.9944644496,1247.4752458000974
2020-07-27,102138425.14302729,99453369.26571536,2683954.8429791974,1100.302671087589
2020-07-28,102138425.42494659,99453433.50450523,2684020.8611394633,970.4899163966109
