Fecha,Totales,Recuperados,Muertes,Hospitalizados
2020-03-19,177.0,3.0,1.0,0.0
2020-03-20,208.03294985584228,102.60020196930112,1.0,5.428965816152508
2020-03-21,243.59921429364363,159.91390678395237,1.3257379489691505,7.895215760424276
2020-03-22,291.81247034920864,203.2427233906764,1.7994508945946075,9.300368920946827
2020-03-23,351.4162597464069,248.3834187186632,2.357473029851418,10.634032823183327
2020-03-24,421.609630045528,300.8391242350469,2.9955149992424164,12.204831578395817
2020-03-25,503.10172736442644,362.3262482904229,3.727804893946166,14.07759084914443
2020-03-26,597.4949712189333,433.9395412529724,4.57246034489483,16.275396856187886
2020-03-27,706.8579330674083,517.0436476228313,5.548984156266105,18.833249936097715
2020-03-28,816.6933440918573,613.379130609739,6.678979152431968,21.802400152812478
2020-03-29,922.1639864245159,715.2990778815035,7.987123161600716,24.716199479793946
2020-03-30,1022.2004125270598,817.0015719663313,9.470095130388355,27.26510583913659
2020-03-31,1116.9161587010392,915.5714598262001,11.106001480736548,29.33443225535131
2020-04-01,1206.6724029742918,1009.9092575070775,12.866067416057628,30.922355116915927
2020-04-02,1291.8136628014893,1099.7739292509586,14.721408723072585,32.0740636960412
2020-04-03,1372.6268024474664,1185.2547899370693,16.645852544835055,32.847278680918706
2020-04-04,1449.3543767326312,1266.5400732754285,18.616689265690177,33.29811906399042
2020-04-05,1522.2113721085716,1343.833307258485,20.614576409529604,33.47673803408659
2020-04-06,1591.395548089977,1417.3297872123958,22.623180691574802,33.4267634047777
2020-04-07,1657.0925102760975,1487.2130434608698,24.628786495861462,33.18589569914462
2020-04-08,1719.4779483849804,1553.6561790635608,26.619940237810138,32.786699225707274
2020-04-09,1778.718642677773,1616.8235210662615,28.587142191352573,32.257314395223986
2020-04-10,1834.9730194033423,1676.8717091486744,30.522581055066013,31.622053066066467
2020-04-11,1888.3915671181326,1733.9503218866384,32.41990423903,30.901896553175725
2020-04-12,1939.117215826463,1788.202256565819,34.27401803222054,30.114919864222987
2020-04-13,1987.285703289227,1839.7640040189522,36.080913224073925,29.276658812695104
2020-04-14,2033.0259301376207,1888.7658864560342,37.83751275283563,28.40043063386476
2020-04-15,2076.460301407271,1935.3322845393864,39.5415385908675,27.497615168232645
2020-04-16,2117.7050528486234,1979.5818614174723,41.191395500961484,26.577901810607745
2020-04-17,2156.870561552004,2021.6277847146102,42.78606960959794,25.649506427062523
2020-04-18,2194.061641154433,2061.577945640887,44.32503999522169,24.719361832946724
2020-04-19,2229.377822221593,2099.535174198605,45.808201705198485,23.793284979542104
2020-04-20,2262.913618502629,2135.597449676289,47.23579880397103,22.876123627277952
2020-04-21,2294.7587797620827,2169.8581058550685,48.60836622160768,21.971884959592757
2020-04-22,2324.9985318687873,2202.406030526938,49.926679319183265,21.083848303709946
2020-04-23,2353.713804785967,2233.3258590486876,51.19171021740587,20.214663868900416
2020-04-24,2380.9814490746135,2262.6981617450533,52.40459004953988,19.36643918621155
2020-04-25,2406.874441488446,2290.599625045551,53.56657640071259,18.540814733471834
2020-04-26,2431.462080210735,2317.1032262955346,54.67902528472089,17.7390300526589
2020-04-27,2454.810170254121,2342.2784022299456,55.74336708788042,16.961981510960328
2020-04-28,2476.9811995193204,2366.1912111372194,56.76108597853804,16.210272719487193
2020-04-29,2498.034505982145,2388.904488774234,57.733702341707264,15.48425850256795
2020-04-30,2518.026436456892,2410.477998119701,58.662757851861336,14.784083203807828
2020-05-01,2537.01049735948,2430.9685730768247,59.54980284408982,14.109714021120245
2020-05-02,2555.037497873173,2450.430256253228,60.39638568535703,13.460969980003979
2020-05-03,2572.1556859001157,2468.914430960678,61.20404388415728,12.837547081311634
2020-05-04,2588.4108771618457,2486.4699475887537,61.974296709035976,12.239040095415248
2020-05-05,2603.8465777936935,2503.143244514745,62.70863911476087,11.66496141794326
2020-05-06,2618.504100761151,2518.978463718163,63.40853679983749,11.114757352289477
2020-05-07,2632.4226764090763,2534.017561272547,64.07542224097486,10.58782214008473
2020-05-08,2645.6395574395924,2548.300412889468,64.71069156937993,10.083510022022674
2020-05-09,2658.190118599199,2561.864914690832,65.3157021707013,9.60114557728528
2020-05-10,2670.1079513417503,2574.7470793852085,65.89177090533842,9.140032559713166
2020-05-11,2681.424953720303,2586.9811280228064,66.44017285892119,8.699461422375249
2020-05-12,2692.171415748637,2598.5995775015335,66.9621405442637,8.278715698853008
2020-05-13,2702.376100460243,2609.6333239941055,67.45886348619489,7.877077389025092
2020-05-14,2712.066320881747,2620.1117224624477,67.9314881295364,7.493831479030367
2020-05-15,2721.268013126579,2630.0626624220804,68.38111801827822,7.1282697091817715
2020-05-16,2730.0058058045306,2639.5126401150137,68.80881420082913,6.779693689590445
2020-05-17,2738.303085932739,2648.486827245389,69.21559582220456,6.447417450939847
2020-05-18,2746.182061524715,2657.009136427347,69.60244086926095,6.1307695069968275
2020-05-19,2753.663821024181,2665.1022834901537,69.97028703968076,5.829094495921198
2020-05-20,2760.7683897433867,2672.787846780205,70.32003270943603,5.541754459020157
2020-05-21,2767.5147834563713,2680.08632359531,70.65253797697724,5.268129808253869
2020-05-22,2773.9210592908635,2687.017183881261,70.96862576547247,5.007620027290735
2020-05-23,2780.0043640549743,2693.598921316155,71.2690829671099,4.759644145234569
2020-05-24,2785.7809801275766,2699.8491019030225,71.55466161582397,4.523641017137716
2020-05-25,2791.2663690356894,2705.784410186307,71.82608007685226,4.299069441009239
2020-05-26,2796.475212835274,2711.420693203526,72.08402424331281,4.085408137196048
2020-05-27,2801.4214534056955,2716.7730022785945,72.32914873154458,3.8821556126167716
2020-05-28,2806.1183297638545,2721.8556327586084,72.56207806830156,3.6888299293478974
2020-05-29,2810.5784134971054,2726.6821617921532,72.78340786406245,3.5049683944968284
2020-05-30,2814.8136424100135,2731.2654842423754,72.99370596773227,3.330127185980991
